timestamp,frame_index,fps,detector,target_found,target_stale,target_label,target_confidence,x_error,y_error,error_norm,pan,tilt,capture_ms,preprocess_ms,inference_ms,postprocess_ms,total_ms,lost_frames
61.711,887,14.79,yolo_rknn,1,0,person,0.7642,-31,1,31.02,131.55,60.00,2.217,5.003,54.825,2.327,66.442,197
61.783,888,14.70,yolo_rknn,1,0,person,0.7427,-30,2,30.07,131.10,60.00,2.259,5.010,57.444,2.290,69.048,197
61.852,889,14.69,yolo_rknn,1,0,person,0.7485,-27,1,27.02,130.70,60.00,2.246,5.011,54.705,2.339,65.769,197
61.919,890,14.70,yolo_rknn,1,0,person,0.6982,-45,2,45.04,130.02,60.00,2.244,4.996,54.064,2.328,65.098,197
61.987,891,14.70,yolo_rknn,1,0,person,0.7549,-43,1,43.01,129.38,60.00,2.212,5.037,54.323,2.354,65.383,197
62.055,892,14.72,yolo_rknn,1,0,person,0.7593,-17,0,17.00,129.38,60.00,2.165,5.008,53.534,2.360,64.529,197
62.121,893,14.75,yolo_rknn,1,0,person,0.7690,-18,0,18.00,129.38,60.00,2.169,4.991,52.986,2.376,63.891,197
62.189,894,14.75,yolo_rknn,1,0,person,0.7695,-26,0,26.00,128.99,60.00,2.402,5.009,53.778,2.323,64.933,197
62.254,895,14.81,yolo_rknn,1,0,person,0.7949,-20,1,20.02,128.99,60.00,2.426,5.034,51.363,2.393,62.629,197
62.328,896,14.67,yolo_rknn,1,0,person,0.8018,-30,2,30.07,128.54,60.00,2.470,5.015,57.817,4.894,71.707,197
62.399,897,14.63,yolo_rknn,1,0,person,0.8223,-33,1,33.02,128.04,60.00,2.247,5.126,53.565,2.382,64.690,197
62.465,898,14.66,yolo_rknn,1,0,person,0.7998,-20,1,20.02,128.04,60.00,2.162,5.001,53.140,2.335,64.055,197
62.530,899,14.75,yolo_rknn,1,0,person,0.8091,-30,4,30.27,127.59,60.00,2.173,4.994,50.633,2.333,61.588,197
62.597,900,14.76,yolo_rknn,1,0,person,0.7876,-15,6,16.16,127.59,60.00,2.114,5.002,54.188,2.372,65.048,197
62.662,901,14.82,yolo_rknn,1,0,person,0.7871,-38,19,42.49,127.02,60.00,2.174,5.015,51.304,2.393,62.253,197
62.728,902,14.85,yolo_rknn,1,0,person,0.8047,-47,5,47.27,126.32,60.00,2.151,5.012,52.817,2.332,63.684,197
62.796,903,14.85,yolo_rknn,1,0,person,0.8154,-20,17,26.25,126.32,60.00,2.166,5.018,53.559,2.358,64.556,197
62.861,904,14.90,yolo_rknn,1,0,person,0.7988,17,13,21.40,126.32,60.00,2.124,5.017,51.705,2.381,62.590,197
62.938,905,14.70,yolo_rknn,1,0,person,0.8076,-6,27,27.66,126.32,60.00,2.151,5.010,62.172,3.872,74.706,197
63.008,906,14.67,yolo_rknn,1,0,person,0.8374,-5,36,36.35,126.32,60.00,2.767,5.691,53.672,2.838,66.345,197
63.072,907,14.75,yolo_rknn,1,0,person,0.8193,8,36,36.88,126.32,60.00,2.194,5.011,50.862,2.355,61.802,197
63.137,908,14.81,yolo_rknn,1,0,person,0.7910,25,49,55.01,126.32,60.00,2.157,5.043,51.378,2.348,62.303,197
63.203,909,14.86,yolo_rknn,1,0,person,0.8149,51,53,73.55,127.08,60.00,2.221,5.006,51.898,2.341,62.832,197
63.267,910,14.92,yolo_rknn,1,0,person,0.5791,69,57,89.50,128.12,60.00,2.149,5.019,50.889,2.365,61.846,197
63.335,911,14.91,yolo_rknn,1,0,person,0.8311,74,57,93.41,129.23,60.00,2.147,4.994,54.281,2.336,65.131,197
63.402,912,14.91,yolo_rknn,1,0,person,0.8169,83,58,101.26,130.47,60.00,2.254,5.017,53.054,2.314,64.124,197
63.468,913,14.94,yolo_rknn,1,0,person,0.8281,87,59,105.12,131.78,60.00,2.213,5.023,52.069,2.349,63.076,197
63.537,914,14.90,yolo_rknn,1,0,person,0.7656,89,65,110.21,133.11,60.00,2.331,5.011,55.317,2.361,66.457,197
63.603,915,14.91,yolo_rknn,1,0,person,0.7339,94,75,120.25,134.52,60.00,2.476,5.200,52.435,2.372,63.888,197
63.670,916,14.93,yolo_rknn,1,0,person,0.8481,95,72,119.20,135.00,60.00,2.248,5.002,52.346,2.435,63.449,197
63.737,917,14.92,yolo_rknn,1,0,person,0.8721,97,74,122.00,135.00,60.00,2.275,5.032,53.815,2.360,64.934,197
63.804,918,14.92,yolo_rknn,1,0,person,0.7520,97,75,122.61,135.00,60.00,2.298,4.995,53.005,2.372,64.037,197
63.870,919,14.95,yolo_rknn,1,0,person,0.7432,101,72,124.04,135.00,60.00,2.278,5.002,51.878,2.393,63.006,197
63.937,920,14.94,yolo_rknn,1,0,person,0.6353,173,73,187.77,135.00,60.00,2.275,5.051,53.388,2.352,64.498,197
64.006,921,14.89,yolo_rknn,1,0,person,0.8154,104,76,128.81,135.00,60.00,2.301,5.000,55.884,2.306,66.854,197
64.071,922,14.94,yolo_rknn,1,0,person,0.8066,104,76,128.81,135.00,60.00,2.291,5.020,51.004,2.313,62.001,197
64.137,923,14.97,yolo_rknn,1,0,person,0.7661,103,75,127.41,135.00,60.00,2.264,5.006,51.927,2.351,63.002,197
64.205,924,14.94,yolo_rknn,1,0,person,0.8477,98,72,121.61,135.00,60.00,2.197,4.996,54.466,2.348,65.443,197
64.272,925,14.94,yolo_rknn,1,0,person,0.8276,94,69,116.61,135.00,60.00,2.194,5.001,53.338,2.383,64.368,197
64.340,926,14.92,yolo_rknn,1,0,person,0.7969,84,61,103.81,135.00,60.00,2.152,4.997,54.435,2.374,65.415,197
64.419,927,14.69,yolo_rknn,1,0,person,0.8506,74,47,87.66,135.00,60.00,2.171,5.006,64.214,3.689,76.572,197
64.489,928,14.66,yolo_rknn,1,0,person,0.8428,67,44,80.16,135.00,60.00,2.648,5.694,53.767,2.324,65.892,197
64.555,929,14.69,yolo_rknn,1,0,person,0.7793,62,34,70.71,135.00,60.00,2.210,5.004,52.857,2.333,63.869,197
64.624,930,14.69,yolo_rknn,1,0,person,0.7661,50,21,54.23,135.00,60.00,2.191,5.005,54.582,2.365,65.593,197
64.690,931,14.72,yolo_rknn,1,0,person,0.7681,31,2,31.06,135.00,60.00,2.264,4.999,53.221,2.411,64.257,197
64.756,932,14.78,yolo_rknn,1,0,person,0.7769,36,4,36.22,135.00,60.00,2.276,5.002,51.558,2.363,62.595,197
64.824,933,14.76,yolo_rknn,1,0,person,0.7832,39,8,39.81,135.00,60.00,2.507,5.393,54.110,2.371,65.746,197
64.891,934,14.77,yolo_rknn,1,0,person,0.8296,38,17,41.63,135.00,60.00,2.427,5.402,52.662,2.356,64.331,197
64.958,935,14.80,yolo_rknn,1,0,person,0.8140,46,19,49.77,135.00,60.00,2.395,5.387,52.000,2.356,63.505,197
65.026,936,14.79,yolo_rknn,1,0,person,0.8506,60,24,64.62,135.00,60.00,2.158,5.008,54.329,2.374,65.238,197
65.092,937,14.83,yolo_rknn,1,0,person,0.8608,58,39,69.89,135.00,60.00,2.114,5.009,52.327,2.374,63.195,197
65.156,938,14.90,yolo_rknn,1,0,person,0.5542,135,48,143.28,135.00,60.00,2.154,5.008,50.753,2.368,61.662,197
65.223,939,14.89,yolo_rknn,1,0,person,0.6865,158,58,168.31,135.00,60.00,2.072,5.013,54.125,2.379,64.952,197
65.291,940,14.88,yolo_rknn,1,0,person,0.7949,173,63,184.11,135.00,60.00,2.070,5.013,53.998,2.346,64.887,197
65.355,941,14.95,yolo_rknn,1,0,person,0.7881,182,70,195.00,135.00,60.00,2.109,5.004,50.896,2.310,61.796,197
65.422,942,14.95,yolo_rknn,1,0,person,0.8330,198,93,218.75,135.00,60.00,2.215,5.019,53.282,2.332,64.274,197
65.491,943,14.91,yolo_rknn,1,0,person,0.7275,207,94,227.34,135.00,60.00,2.099,5.004,55.013,2.360,65.933,197
65.558,944,14.90,yolo_rknn,1,0,person,0.5322,113,99,150.23,135.00,60.00,2.204,5.007,53.836,2.351,64.827,197
65.627,945,14.88,yolo_rknn,1,0,person,0.6558,120,111,163.47,135.00,60.00,2.202,5.008,54.659,2.431,65.764,197
65.695,946,14.85,yolo_rknn,1,0,person,0.3826,128,128,181.02,135.00,60.00,2.211,5.001,54.458,2.473,65.604,197
65.760,947,14.90,yolo_rknn,1,0,person,0.3962,126,133,183.21,135.00,60.00,2.260,5.001,51.621,2.479,62.826,197
65.828,948,14.88,yolo_rknn,1,0,person,0.5625,-46,151,157.85,134.31,60.00,2.220,4.998,54.168,2.419,65.286,197
65.896,949,14.86,yolo_rknn,1,0,person,0.5161,141,150,205.87,135.00,60.00,2.245,5.011,54.228,2.487,65.455,197
65.963,950,14.87,yolo_rknn,1,0,person,0.8589,7,143,143.17,135.00,60.00,2.192,5.017,52.926,2.423,64.016,197
66.031,951,14.85,yolo_rknn,1,0,person,0.8018,32,144,147.51,135.00,60.00,2.227,5.009,54.667,2.348,65.725,197
66.099,952,14.84,yolo_rknn,1,0,person,0.8408,79,147,166.88,135.00,60.00,2.238,5.000,54.197,2.336,65.227,197
66.165,953,14.87,yolo_rknn,1,0,person,0.8311,88,151,174.77,135.00,60.00,2.216,5.019,52.026,2.362,63.083,197
66.233,954,14.85,yolo_rknn,1,0,person,0.8457,82,155,175.35,135.00,60.00,2.181,5.010,54.496,2.350,65.496,197
66.303,955,14.81,yolo_rknn,1,0,person,0.8730,89,159,182.21,135.00,60.00,2.163,5.024,55.787,2.314,66.720,197
66.369,956,14.82,yolo_rknn,1,0,person,0.8486,94,171,195.13,135.00,60.00,2.180,5.007,53.241,2.365,64.258,197
66.438,957,14.81,yolo_rknn,1,0,person,0.7876,99,171,197.59,135.00,60.00,2.213,5.014,54.579,2.383,65.572,197
66.506,958,14.79,yolo_rknn,1,0,person,0.6929,109,164,196.92,135.00,60.00,2.181,5.017,54.641,2.341,65.631,197
66.573,959,14.81,yolo_rknn,1,1,person,0.6929,109,164,196.92,135.00,60.00,2.134,5.011,53.123,2.344,64.057,198
66.641,960,14.79,yolo_rknn,1,0,person,0.5664,140,145,201.56,135.00,60.00,2.165,5.026,54.558,2.368,65.981,198
66.708,961,14.82,yolo_rknn,1,1,person,0.5664,140,145,201.56,135.00,60.00,2.243,5.024,52.570,2.355,63.643,199
66.776,962,14.80,yolo_rknn,1,0,person,0.2979,120,118,168.30,135.00,60.00,2.179,4.999,54.567,2.229,65.386,199
66.842,963,14.84,yolo_rknn,1,0,person,0.4360,162,95,187.80,135.00,60.00,2.113,5.030,52.589,2.330,63.437,199
66.909,964,14.83,yolo_rknn,1,0,person,0.6582,164,27,166.21,135.00,60.00,2.158,5.008,54.111,2.341,65.001,199
66.975,965,14.88,yolo_rknn,1,0,person,0.6587,148,23,149.78,135.00,60.00,2.108,5.000,51.971,2.354,62.809,199
67.045,966,14.82,yolo_rknn,1,1,person,0.6587,148,23,149.78,135.00,60.00,2.075,5.008,56.304,2.340,67.152,200
67.111,967,14.84,yolo_rknn,1,0,person,0.8911,100,-1,100.00,135.00,60.00,2.101,5.006,53.228,2.371,64.154,200
67.179,968,14.83,yolo_rknn,1,0,person,0.8765,72,-4,72.11,135.00,60.00,2.111,4.996,54.378,2.381,65.322,200
67.248,969,14.81,yolo_rknn,1,0,person,0.8560,64,-4,64.12,135.00,60.00,2.108,5.015,54.672,2.393,65.638,200
67.314,970,14.84,yolo_rknn,1,0,person,0.8789,60,-4,60.13,135.00,60.00,2.090,5.012,52.608,2.380,63.543,200
67.380,971,14.88,yolo_rknn,1,0,person,0.8994,51,-3,51.09,135.00,60.00,2.152,5.001,52.178,2.390,63.081,200
67.446,972,14.90,yolo_rknn,1,0,person,0.9131,55,-3,55.08,135.00,60.00,2.222,5.014,52.637,2.333,63.615,200
67.512,973,14.91,yolo_rknn,1,0,person,0.9131,55,-3,55.08,135.00,60.00,2.184,5.006,53.028,2.336,64.018,200
67.581,974,14.88,yolo_rknn,1,0,person,0.9297,55,-2,55.04,135.00,60.00,2.236,5.003,54.517,2.380,65.621,200
67.647,975,14.91,yolo_rknn,1,0,person,0.9243,56,-2,56.04,135.00,60.00,2.271,5.010,52.183,2.384,63.291,200
67.713,976,14.92,yolo_rknn,1,0,person,0.9321,55,-2,55.04,135.00,60.00,2.280,5.002,52.594,2.379,63.719,200
67.779,977,14.94,yolo_rknn,1,0,person,0.9224,54,-2,54.04,135.00,60.00,2.285,4.992,52.393,2.357,63.482,200
67.845,978,14.98,yolo_rknn,1,0,person,0.9316,53,-2,53.04,135.00,60.00,2.257,5.018,51.543,2.334,62.632,200
67.913,979,14.95,yolo_rknn,1,0,person,0.9150,54,-3,54.08,135.00,60.00,2.278,5.003,54.260,2.326,65.348,200
67.977,980,15.00,yolo_rknn,1,0,person,0.9248,54,-3,54.08,135.00,60.00,2.250,5.006,50.920,2.370,61.910,200
68.042,981,15.05,yolo_rknn,1,0,person,0.9136,53,-2,53.04,135.00,60.00,2.282,5.022,50.974,2.321,62.055,200
68.108,982,15.05,yolo_rknn,1,0,person,0.9067,53,-3,53.08,135.00,60.00,2.217,5.027,52.538,2.382,63.631,200
68.177,983,15.01,yolo_rknn,1,0,person,0.8979,50,-3,50.09,135.00,60.00,2.227,5.002,54.456,2.446,65.496,200
68.244,984,14.99,yolo_rknn,1,0,person,0.8848,38,-4,38.21,135.00,60.00,2.212,5.001,53.802,2.367,64.797,200
68.313,985,14.95,yolo_rknn,1,0,person,0.8887,22,-2,22.09,135.00,60.00,2.189,5.004,54.627,2.412,65.686,200
68.381,986,14.91,yolo_rknn,1,0,person,0.8853,6,-2,6.32,135.00,60.00,2.190,5.013,55.199,2.411,66.272,200
68.450,987,14.87,yolo_rknn,1,0,person,0.8657,-1,-2,2.24,135.00,60.00,2.222,5.012,55.199,2.426,66.223,200
68.518,988,14.86,yolo_rknn,1,0,person,0.8550,-28,-1,28.02,134.58,60.00,2.215,5.003,53.914,2.426,65.002,200
68.587,989,14.83,yolo_rknn,1,0,person,0.8857,-34,-3,34.13,134.07,60.00,2.218,4.997,54.922,2.392,65.892,200
68.655,990,14.82,yolo_rknn,1,0,person,0.8535,-55,-1,55.01,133.25,60.00,2.236,4.999,54.311,2.360,65.266,200
68.723,991,14.80,yolo_rknn,1,0,person,0.9077,-73,-3,73.06,132.15,60.00,2.250,5.011,54.499,2.368,65.589,200
68.790,992,14.81,yolo_rknn,1,0,person,0.9155,-77,-4,77.10,131.00,60.00,2.246,4.997,53.487,2.431,64.643,200
68.857,993,14.82,yolo_rknn,1,0,person,0.9160,-84,-3,84.05,129.74,60.00,2.281,5.000,53.409,2.365,64.455,200
68.923,994,14.86,yolo_rknn,1,0,person,0.9189,-93,-2,93.02,128.34,60.00,2.331,5.014,51.614,2.409,62.787,200
68.989,995,14.89,yolo_rknn,1,0,person,0.9224,-95,-1,95.01,126.92,60.00,2.317,5.025,52.208,2.400,63.406,200
69.062,996,14.77,yolo_rknn,1,0,person,0.9297,-98,-3,98.05,125.45,60.00,2.312,5.005,56.958,4.144,69.867,200
69.135,997,14.66,yolo_rknn,1,0,person,0.9277,-103,-2,103.02,123.90,60.00,3.032,5.542,56.479,2.388,68.852,200
69.203,998,14.66,yolo_rknn,1,0,person,0.9370,-110,-2,110.02,122.25,60.00,2.344,5.015,54.493,2.404,65.660,200
69.272,999,14.65,yolo_rknn,1,0,person,0.9331,-112,-3,112.04,120.57,60.00,2.355,5.054,54.547,2.359,65.737,200
69.340,1000,14.65,yolo_rknn,1,0,person,0.9395,-119,-4,119.07,118.79,60.00,2.259,5.045,54.164,2.477,65.396,200
69.408,1001,14.67,yolo_rknn,1,0,person,0.9438,-128,-3,128.04,116.87,60.00,2.277,5.001,53.932,2.369,64.948,200
69.476,1002,14.66,yolo_rknn,1,0,person,0.9360,-131,-3,131.03,114.90,60.00,2.293,5.007,54.850,2.367,65.939,200
69.544,1003,14.67,yolo_rknn,1,0,person,0.9453,-132,-3,132.03,112.92,60.00,2.257,5.014,53.590,2.426,64.712,200
69.611,1004,14.70,yolo_rknn,1,0,person,0.9351,-130,-3,130.03,110.97,60.00,2.259,5.003,53.293,2.344,64.353,200
69.677,1005,14.74,yolo_rknn,1,0,person,0.9326,-136,-4,136.06,108.97,60.00,2.318,5.008,52.186,2.342,63.291,200
69.744,1006,14.75,yolo_rknn,1,0,person,0.9404,-135,-3,135.03,106.97,60.00,2.259,4.997,53.747,2.371,64.798,200
69.812,1007,14.76,yolo_rknn,1,0,person,0.9453,-139,-2,139.01,104.97,60.00,2.241,5.013,53.733,2.399,64.798,200
69.880,1008,14.75,yolo_rknn,1,0,person,0.9429,-141,-4,141.06,102.97,60.00,2.277,5.007,54.332,2.378,65.359,200
69.947,1009,14.78,yolo_rknn,1,0,person,0.9370,-140,-3,140.03,100.97,60.00,2.278,4.998,52.818,2.441,63.991,200
70.013,1010,14.80,yolo_rknn,1,0,person,0.9355,-140,-3,140.03,98.97,60.00,2.249,5.017,52.799,2.344,63.865,200
70.083,1011,14.75,yolo_rknn,1,0,person,0.9360,-141,-3,141.03,96.97,60.00,2.271,6.927,54.138,2.357,67.145,200
70.151,1012,14.75,yolo_rknn,1,0,person,0.9399,-143,-2,143.01,94.97,60.00,2.241,5.012,54.258,2.376,65.339,200
70.219,1013,14.74,yolo_rknn,1,0,person,0.9297,-145,-2,145.01,92.97,60.00,2.312,5.003,54.393,2.351,65.468,200
70.287,1014,14.74,yolo_rknn,1,0,person,0.9316,-146,-3,146.03,90.97,60.00,2.321,5.008,54.149,2.351,65.274,200
70.356,1015,14.72,yolo_rknn,1,0,person,0.9292,-146,-2,146.01,88.97,60.00,2.297,5.003,54.591,2.403,65.754,200
70.424,1016,14.72,yolo_rknn,1,0,person,0.9326,-148,-2,148.01,86.97,60.00,2.360,5.003,54.114,2.451,65.293,200
70.489,1017,14.77,yolo_rknn,1,0,person,0.9297,-149,-3,149.03,84.97,60.00,2.346,5.011,51.844,2.351,62.922,200
70.558,1018,14.76,yolo_rknn,1,0,person,0.9321,-146,-1,146.00,82.97,60.00,2.295,5.007,54.565,2.334,65.654,200
70.625,1019,14.77,yolo_rknn,1,0,person,0.9302,-147,-2,147.01,80.97,60.00,2.321,5.010,53.344,2.373,64.416,200
70.691,1020,14.81,yolo_rknn,1,0,person,0.9336,-152,-2,152.01,78.97,60.00,2.344,5.006,52.095,2.420,63.324,200
70.758,1021,14.82,yolo_rknn,1,0,person,0.9346,-151,-4,151.05,76.97,60.00,2.329,5.028,53.040,2.367,64.212,200
70.825,1022,14.84,yolo_rknn,1,0,person,0.9355,-150,-2,150.01,74.97,60.00,2.337,5.001,52.950,2.404,64.110,200
70.893,1023,14.82,yolo_rknn,1,0,person,0.9341,-150,-2,150.01,72.97,60.00,2.318,5.009,54.376,2.343,65.475,200
70.959,1024,14.85,yolo_rknn,1,0,person,0.9321,-152,-3,152.03,70.97,60.00,2.328,5.017,52.125,2.404,63.345,200
71.025,1025,14.87,yolo_rknn,1,0,person,0.9365,-153,-3,153.03,68.97,60.00,2.343,5.021,52.655,2.386,63.821,200
71.094,1026,14.84,yolo_rknn,1,0,person,0.9375,-151,-2,151.01,66.97,60.00,2.271,5.020,54.634,2.379,65.665,200
71.160,1027,14.87,yolo_rknn,1,0,person,0.9365,-154,-2,154.01,64.97,60.00,2.309,4.996,52.596,2.430,63.705,200
71.227,1028,14.88,yolo_rknn,1,0,person,0.9429,-154,-1,154.00,62.97,60.00,2.316,5.024,52.868,2.364,64.026,200
71.295,1029,14.85,yolo_rknn,1,0,person,0.9360,-156,-3,156.03,60.97,60.00,2.308,4.999,54.671,2.327,65.764,200
71.363,1030,14.85,yolo_rknn,1,0,person,0.9482,-153,-2,153.01,58.97,60.00,2.322,5.000,53.682,2.441,64.806,200
71.429,1031,14.88,yolo_rknn,1,0,person,0.9434,-149,-3,149.03,56.97,60.00,2.297,4.999,52.023,2.341,63.149,200
71.497,1032,14.87,yolo_rknn,1,0,person,0.9429,-147,-3,147.03,54.97,60.00,2.333,5.008,53.993,2.352,65.150,200
71.563,1033,14.89,yolo_rknn,1,0,person,0.9448,-145,-3,145.03,52.97,60.00,2.287,4.997,52.411,2.353,63.503,200
71.628,1034,14.93,yolo_rknn,1,0,person,0.9390,-143,-4,143.06,50.97,60.00,2.281,5.012,51.527,2.348,62.537,200
71.694,1035,14.96,yolo_rknn,1,0,person,0.9443,-140,-3,140.03,48.97,60.00,2.304,5.001,52.010,2.352,63.128,200
71.762,1036,14.93,yolo_rknn,1,0,person,0.9443,-138,-4,138.06,46.97,60.00,2.293,4.996,54.286,2.330,65.358,200
71.829,1037,14.92,yolo_rknn,1,0,person,0.9395,-140,-4,140.06,45.00,60.00,2.333,5.028,53.656,2.442,64.831,200
71.897,1038,14.92,yolo_rknn,1,0,person,0.9390,-142,-3,142.03,45.00,60.00,2.305,5.109,53.158,2.357,64.389,200
71.964,1039,14.92,yolo_rknn,1,0,person,0.9395,-144,-4,144.06,45.00,60.00,2.313,4.994,53.234,2.353,64.297,200
72.031,1040,14.92,yolo_rknn,1,0,person,0.9434,-142,-3,142.03,45.00,60.00,2.308,5.000,53.364,2.418,64.449,200
72.096,1041,14.96,yolo_rknn,1,0,person,0.9380,-143,-3,143.03,45.00,60.00,2.306,5.007,51.511,2.303,62.585,200
72.164,1042,14.92,yolo_rknn,1,0,person,0.9434,-141,-3,141.03,45.00,60.00,2.306,5.022,54.585,2.327,65.699,200
72.232,1043,14.92,yolo_rknn,1,0,person,0.9404,-144,-3,144.03,45.00,60.00,2.304,5.003,53.402,2.354,64.542,200
72.299,1044,14.90,yolo_rknn,1,0,person,0.9385,-144,-3,144.03,45.00,60.00,2.395,5.002,53.851,2.338,65.036,200
72.368,1045,14.87,yolo_rknn,1,0,person,0.9380,-144,-3,144.03,45.00,60.00,2.404,5.004,54.465,2.329,65.682,200
72.434,1046,14.89,yolo_rknn,1,0,person,0.9399,-144,-3,144.03,45.00,60.00,2.444,5.003,52.545,2.384,63.730,200
72.502,1047,14.88,yolo_rknn,1,0,person,0.9375,-143,-3,143.03,45.00,60.00,2.443,4.998,53.593,2.323,64.810,200
72.569,1048,14.88,yolo_rknn,1,0,person,0.9370,-143,-3,143.03,45.00,60.00,2.447,5.006,53.510,2.321,64.742,200
72.636,1049,14.88,yolo_rknn,1,0,person,0.9380,-142,-3,142.03,45.00,60.00,2.442,5.010,52.817,2.346,64.100,200
72.704,1050,14.88,yolo_rknn,1,0,person,0.9351,-142,-3,142.03,45.00,60.00,2.441,5.014,53.517,2.366,64.703,200
72.772,1051,14.85,yolo_rknn,1,0,person,0.9370,-142,-3,142.03,45.00,60.00,2.440,5.011,54.433,2.348,65.667,200
72.837,1052,14.90,yolo_rknn,1,0,person,0.9351,-142,-3,142.03,45.00,60.00,2.432,5.005,51.242,2.341,62.425,200
72.904,1053,14.91,yolo_rknn,1,0,person,0.9404,-142,-3,142.03,45.00,60.00,2.451,5.004,52.652,2.350,63.913,200
72.971,1054,14.92,yolo_rknn,1,0,person,0.9399,-142,-3,142.03,45.00,60.00,2.462,5.010,52.706,2.337,63.929,200
73.037,1055,14.93,yolo_rknn,1,0,person,0.9390,-141,-3,141.03,45.00,60.00,2.439,5.004,52.665,2.344,63.814,200
73.105,1056,14.91,yolo_rknn,1,0,person,0.9365,-141,-3,141.03,45.00,60.00,2.448,5.002,53.636,2.341,64.843,200
73.173,1057,14.89,yolo_rknn,1,0,person,0.9414,-141,-3,141.03,45.00,60.00,2.471,5.012,54.364,2.352,65.646,200
73.240,1058,14.90,yolo_rknn,1,0,person,0.9409,-142,-3,142.03,45.00,60.00,2.435,5.027,52.704,2.365,63.977,200
73.308,1059,14.88,yolo_rknn,1,0,person,0.9385,-142,-3,142.03,45.00,60.00,2.450,4.999,53.825,2.400,65.037,200
73.376,1060,14.86,yolo_rknn,1,0,person,0.9341,-143,-3,143.03,45.00,60.00,2.449,5.010,54.103,2.388,65.377,200
73.443,1061,14.87,yolo_rknn,1,0,person,0.9395,-143,-3,143.03,45.00,60.00,2.426,5.022,53.152,2.344,64.303,200
73.510,1062,14.87,yolo_rknn,1,0,person,0.9336,-141,-3,141.03,45.00,60.00,2.434,5.027,53.175,2.403,64.401,200
73.576,1063,14.90,yolo_rknn,1,0,person,0.9370,-142,-3,142.03,45.00,60.00,2.452,5.023,51.962,2.328,63.134,200
73.652,1064,14.72,yolo_rknn,1,0,person,0.9355,-142,-3,142.03,45.00,60.00,2.426,5.024,61.437,3.194,73.759,200
73.721,1065,14.70,yolo_rknn,1,0,person,0.9302,-143,-4,143.06,45.00,60.00,3.157,5.493,52.000,2.361,64.380,200
73.789,1066,14.70,yolo_rknn,1,0,person,0.9326,-143,-4,143.06,45.00,60.00,2.443,5.003,54.089,2.386,65.291,200
73.856,1067,14.74,yolo_rknn,1,0,person,0.9307,-143,-3,143.03,45.00,60.00,2.426,5.030,52.378,2.348,63.631,200
73.922,1068,14.77,yolo_rknn,1,0,person,0.9316,-143,-3,143.03,45.00,60.00,2.421,5.019,52.402,2.356,63.607,200
73.990,1069,14.77,yolo_rknn,1,0,person,0.9336,-144,-3,144.03,45.00,60.00,2.424,5.010,53.648,2.372,64.821,200
74.058,1070,14.76,yolo_rknn,1,0,person,0.9331,-143,-4,143.06,45.00,60.00,2.462,5.041,54.179,2.354,65.489,200
74.125,1071,14.78,yolo_rknn,1,0,person,0.9307,-144,-3,144.03,45.00,60.00,2.440,5.006,53.015,2.357,64.226,200
74.193,1072,14.77,yolo_rknn,1,0,person,0.9331,-145,-3,145.03,45.00,60.00,2.441,5.010,53.855,2.401,65.124,200
74.259,1073,14.81,yolo_rknn,1,0,person,0.9292,-145,-3,145.03,45.00,60.00,2.426,5.004,52.216,2.369,63.374,200
74.327,1074,14.80,yolo_rknn,1,0,person,0.9307,-145,-3,145.03,45.00,60.00,2.435,5.004,53.965,2.348,65.205,200
74.395,1075,14.78,yolo_rknn,1,0,person,0.9282,-145,-3,145.03,45.00,60.00,2.434,4.996,54.343,2.338,65.569,200
74.462,1076,14.79,yolo_rknn,1,0,person,0.9326,-145,-3,145.03,45.00,60.00,2.440,4.997,53.235,2.337,64.472,200
74.531,1077,14.77,yolo_rknn,1,0,person,0.9302,-145,-3,145.03,45.00,60.00,2.427,5.011,54.456,2.342,65.703,200
74.599,1078,14.75,yolo_rknn,1,0,person,0.9316,-146,-3,146.03,45.00,60.00,2.435,5.006,54.676,2.317,65.889,200
74.669,1079,14.71,yolo_rknn,1,0,person,0.9326,-146,-3,146.03,45.00,60.00,2.434,5.030,55.491,2.294,67.236,200
74.741,1080,14.64,yolo_rknn,1,0,person,0.9307,-146,-3,146.03,45.00,60.00,2.430,5.014,56.068,3.377,68.334,200
74.809,1081,14.64,yolo_rknn,1,0,person,0.9326,-146,-3,146.03,45.00,60.00,2.435,5.001,54.292,2.333,65.481,200
74.877,1082,14.64,yolo_rknn,1,0,person,0.9316,-147,-2,147.01,45.00,60.00,2.428,5.028,54.531,2.360,65.762,200
74.944,1083,14.66,yolo_rknn,1,0,person,0.9351,-147,-3,147.03,45.00,60.00,2.451,5.013,53.199,2.354,64.385,200
75.013,1084,14.67,yolo_rknn,1,0,person,0.9331,-147,-3,147.03,45.00,60.00,2.457,5.013,54.194,2.338,65.367,200
75.078,1085,14.72,yolo_rknn,1,0,person,0.9321,-147,-2,147.01,45.00,60.00,2.433,5.005,51.869,2.366,63.067,200
75.146,1086,14.72,yolo_rknn,1,0,person,0.9336,-147,-2,147.01,45.00,60.00,2.460,5.021,54.047,2.383,65.354,200
75.212,1087,14.76,yolo_rknn,1,0,person,0.9336,-148,-2,148.01,45.00,60.00,2.456,5.008,52.100,2.404,63.342,200
75.281,1088,14.75,yolo_rknn,1,0,person,0.9341,-148,-2,148.01,45.00,60.00,2.442,5.016,54.017,2.369,65.241,200
